2024-01-21 12:13:54,537: root: INFO: Current backtesting datetime 2020-01-25 09:30:00-05:00
2024-01-21 12:13:54,537: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-21 12:13:54,537: root: INFO: Current backtesting datetime 2020-01-25 09:29:00-05:00
2024-01-21 12:13:54,552: root: INFO: Current backtesting datetime 2020-01-25 09:29:00-05:00
2024-01-21 12:13:54,552: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-21 12:13:54,559: root: INFO: Current backtesting datetime 2020-01-27 08:30:00-05:00
2024-01-21 12:13:54,564: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-21 12:13:54,568: root: INFO: Current backtesting datetime 2020-01-27 09:30:00-05:00
2024-01-21 12:13:54,568: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-21 12:13:54,573: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 12:13:54[0m
2024-01-21 12:13:54,573: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:13:54,576: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:13:57,980: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 12:13:57[0m
2024-01-21 12:13:57,982: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 12:13:57,985: root: INFO: Current backtesting datetime 2020-01-27 16:00:00-05:00
2024-01-21 12:13:57,985: root: INFO: Current backtesting datetime 2020-01-28 09:30:00-05:00
2024-01-21 12:13:57,985: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 12:13:57[0m
2024-01-21 12:13:57,985: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:13:57,985: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:01,466: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 12:14:01[0m
2024-01-21 12:14:01,466: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 12:14:01,466: root: INFO: Current backtesting datetime 2020-01-28 16:00:00-05:00
2024-01-21 12:14:01,475: root: INFO: Current backtesting datetime 2020-01-29 09:30:00-05:00
2024-01-21 12:14:01,479: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 12:14:01[0m
2024-01-21 12:14:01,479: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:01,481: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:04,374: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 12:14:04[0m
2024-01-21 12:14:04,390: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 12:14:04,390: root: INFO: Current backtesting datetime 2020-01-29 16:00:00-05:00
2024-01-21 12:14:04,390: root: INFO: Current backtesting datetime 2020-01-30 09:30:00-05:00
2024-01-21 12:14:04,390: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 12:14:04[0m
2024-01-21 12:14:04,390: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:04,390: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:07,173: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 12:14:07[0m
2024-01-21 12:14:07,173: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 12:14:07,191: root: INFO: Current backtesting datetime 2020-01-30 16:00:00-05:00
